StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,av_untempted,av_tempted,comp1,comp2,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,ses,ses_8_TEXT,FL_9_DO
8/20/21 16:24,8/20/21 16:26,0,172.58.46.141,100,116,1,8/20/21 16:26,R_3KoyvSJJbDsztdh,,,,,47.61369324,-122.3103943,anonymous,EN,2,2,2,,1,2,1,2,,4,,32,3,,AV_tempted
8/20/21 16:25,8/20/21 16:26,0,107.194.38.16,100,79,1,8/20/21 16:26,R_3lt9t5JXhNvVxyq,,,,,35.79800415,-78.39260101,anonymous,EN,2,2,2,2,,2,1,3,,3,,40,4,,AV_untempted
8/20/21 16:23,8/20/21 16:26,0,75.68.6.128,100,170,1,8/20/21 16:26,R_3QM01sXWkTftEUx,,,,,42.83740234,-71.15660095,anonymous,EN,2,2,2,1,,2,3,1,,3,,31,4,,AV_untempted
8/20/21 16:26,8/20/21 16:27,0,107.128.244.135,100,68,1,8/20/21 16:27,R_1qfX7TdAtRPAuxW,,,,,34.83079529,-82.35070038,anonymous,EN,2,2,2,2,,3,1,1,,3,,22,5,,AV_untempted
8/20/21 16:29,8/20/21 16:29,0,66.189.57.245,100,8,1,8/20/21 16:29,R_21Gs25DpGK4GvJg,,,,,42.15020752,-72.60780334,anonymous,EN,1,,,,,,,,,,,,,,
8/20/21 16:27,8/20/21 16:29,0,68.202.74.104,100,102,1,8/20/21 16:29,R_2uU8TlK0WcIhW5H,,,,,28.26939392,-81.47419739,anonymous,EN,2,2,2,2,,2,1,2,,3,,68,2,,AV_untempted
8/20/21 16:27,8/20/21 16:29,0,67.149.145.151,100,104,1,8/20/21 16:29,R_Y54yAo4S7mEl769,,,,,42.55799866,-82.9980011,anonymous,EN,2,2,2,,1,2,3,1,,3,,39,1,,AV_tempted
8/20/21 16:28,8/20/21 16:29,0,74.70.147.61,100,106,1,8/20/21 16:29,R_1gT1ynBS1l1iVx3,,,,,42.84820557,-73.78630066,anonymous,EN,2,2,2,2,,2,1,1,,3,,33,2,,AV_untempted
8/20/21 16:27,8/20/21 16:29,0,68.41.38.135,100,166,1,8/20/21 16:29,R_1qWpdvhj1jpJJCq,,,,,42.25320435,-84.38770294,anonymous,EN,2,2,2,,1,2,2,2,,3,,36,4,,AV_tempted
8/20/21 16:28,8/20/21 16:30,0,75.191.7.7,100,122,1,8/20/21 16:30,R_zZFOV2jghUi990R,,,,,36.02490234,-78.47440338,anonymous,EN,2,2,2,,1,3,1,2,,3,,29,3,,AV_tempted
8/20/21 16:29,8/20/21 16:30,0,66.189.57.245,100,50,1,8/20/21 16:30,R_ezLlKs8T6UAC3OV,,,,,42.15020752,-72.60780334,anonymous,EN,2,2,2,,1,1,3,1,,3,,41,4,,AV_tempted
8/20/21 16:28,8/20/21 16:30,0,71.132.236.120,100,118,1,8/20/21 16:30,R_CeMWbByCEXjptkt,,,,,33.86169434,-84.53959656,anonymous,EN,2,2,2,,1,3,2,2,,2,,48,1,,AV_tempted
8/20/21 16:28,8/20/21 16:30,0,75.132.192.133,100,131,1,8/20/21 16:30,R_2urloHnrKh0YWWX,,,,,38.68310547,-89.98419952,anonymous,EN,2,2,2,1,,2,1,2,,3,,34,1,,AV_untempted
8/20/21 16:28,8/20/21 16:30,0,70.235.159.112,100,123,1,8/20/21 16:30,R_1dNejNLyHkGx08s,,,,,32.74530029,-117.2449036,anonymous,EN,2,2,2,,2,2,2,2,,3,,32,3,,AV_tempted
8/20/21 16:29,8/20/21 16:31,0,68.194.38.243,100,107,1,8/20/21 16:31,R_2E5hbnpE2nnGoWb,,,,,40.87309265,-73.87259674,anonymous,EN,2,2,2,2,,2,3,2,,2,,30,4,,AV_untempted
8/20/21 16:31,8/20/21 16:33,0,68.106.192.171,100,90,1,8/20/21 16:33,R_0rmMAKLaucKRhwR,,,,,30.44940186,-86.57009888,anonymous,EN,2,2,2,,2,2,1,2,,3,,53,4,,AV_tempted
8/20/21 16:32,8/20/21 16:33,0,98.196.52.252,100,85,1,8/20/21 16:33,R_12JrYNuk85sIPm4,,,,,29.60020447,-95.51119995,anonymous,EN,2,2,2,2,,2,1,1,,2,,28,4,,AV_untempted
8/20/21 16:25,8/20/21 16:33,0,68.197.129.194,100,512,1,8/20/21 16:33,R_1HjGM2Y3aYbBye9,,,,,40.15109253,-74.03450012,anonymous,EN,2,2,2,,1,3,3,2,,3,,33,5,,AV_tempted
8/20/21 16:31,8/20/21 16:33,0,75.83.96.56,100,151,1,8/20/21 16:33,R_1giKOpuMxNSSpE0,,,,,33.56739807,-117.1757965,anonymous,EN,2,2,2,2,,2,1,2,,3,,62,4,,AV_untempted
8/20/21 16:35,8/20/21 16:37,0,76.97.137.20,100,128,1,8/20/21 16:37,R_r3IavtyrOyYKG77,,,,,33.87800598,-83.89230347,anonymous,EN,2,2,2,2,,2,3,2,,3,,43,4,,AV_untempted
8/20/21 16:36,8/20/21 16:37,0,136.58.103.117,100,84,1,8/20/21 16:37,R_1pLnDBkd9uajkzY,,,,,36.15150452,-86.79199982,anonymous,EN,2,2,2,2,,3,1,2,,3,,36,3,,AV_untempted
8/20/21 16:36,8/20/21 16:38,0,97.101.179.46,100,93,1,8/20/21 16:38,R_1ddc38SbqXtkOrt,,,,,28.65240479,-81.48970032,anonymous,EN,2,2,2,,2,2,2,1,,4,,1999,3,,AV_tempted
8/20/21 16:34,8/20/21 16:39,0,76.168.74.11,100,242,1,8/20/21 16:39,R_1K8vagE5FOw5wQX,,,,,33.9322052,-118.2487946,anonymous,EN,2,2,2,2,,3,1,2,,4,,44,2,,AV_untempted
8/20/21 16:35,8/20/21 16:39,0,73.99.48.120,100,222,1,8/20/21 16:39,R_2AKiNyJbE5WPnHu,,,,,37.49279785,-77.47000122,anonymous,EN,2,2,2,,2,3,2,2,,1,,46,2,,AV_tempted
8/20/21 16:37,8/20/21 16:39,0,12.197.187.50,100,106,1,8/20/21 16:39,R_3KNtdxcWKt6BfGy,,,,,34.0296936,-84.14689636,anonymous,EN,2,2,2,,1,2,2,2,,3,,46,5,,AV_tempted
8/20/21 16:37,8/20/21 16:39,0,68.13.197.192,100,137,1,8/20/21 16:39,R_2y1PrTiNxRbBPjg,,,,,36.7322998,-76.03630066,anonymous,EN,2,2,2,2,,2,1,1,,2,,26,4,,AV_untempted
8/20/21 16:39,8/20/21 16:39,0,69.145.146.163,100,20,1,8/20/21 16:39,R_20PAUdR37fuSlgw,,,,,46.85220337,-114.0214005,anonymous,EN,2,2,1,,,,,,,,,,,,
8/20/21 16:38,8/20/21 16:39,0,71.28.227.233,100,104,1,8/20/21 16:39,R_1gLoMmtN8ptyuA8,,,,,30.99240112,-83.3792038,anonymous,EN,2,2,2,,1,2,2,2,,3,,64,1,,AV_tempted
8/20/21 16:38,8/20/21 16:40,0,70.173.1.148,100,152,1,8/20/21 16:40,R_2uCD3KGLEPbXV94,,,,,36.00210571,-115.1470032,anonymous,EN,2,2,2,1,,2,1,1,,3,,33,1,,AV_untempted
8/20/21 16:39,8/20/21 16:41,0,173.198.129.218,100,75,1,8/20/21 16:41,R_1qflbw4fLzffnPo,,,,,29.56520081,-98.61450195,anonymous,EN,2,2,2,2,,2,1,2,,4,,38,4,,AV_untempted
8/20/21 16:40,8/20/21 16:41,0,71.225.112.95,100,75,1,8/20/21 16:41,R_27pnKBPVWU7FvDx,,,,,40.23629761,-75.29599762,anonymous,EN,2,2,2,,2,1,2,1,,3,,28,3,,AV_tempted
8/20/21 16:39,8/20/21 16:41,0,75.108.217.135,100,88,1,8/20/21 16:41,R_2QL3dh2aJp6Frfq,,,,,38.37210083,-81.70120239,anonymous,EN,2,2,2,2,,2,3,1,,3,,38,1,,AV_untempted
8/20/21 16:40,8/20/21 16:42,0,73.228.175.32,100,96,1,8/20/21 16:42,R_2dMwnVfHtsmn4tN,,,,,44.93469238,-93.09279633,anonymous,EN,2,2,2,,2,2,2,2,,2,,39,4,,AV_tempted
8/20/21 16:40,8/20/21 16:42,0,63.135.184.11,100,92,1,8/20/21 16:42,R_2SoiYUyEjN3l2NF,,,,,36.21780396,-85.54229736,anonymous,EN,2,2,2,2,,2,1,2,,3,,44,1,,AV_untempted
8/20/21 16:27,8/20/21 16:42,0,76.25.67.198,100,929,1,8/20/21 16:42,R_VNXD4pOBVvTYrPX,,,,,39.84199524,-105.1100998,anonymous,EN,2,2,2,1,,2,1,1,,3,,35,2,,AV_untempted
8/20/21 16:41,8/20/21 16:42,0,24.211.129.47,100,98,1,8/20/21 16:42,R_1eWZI6JQych4ZFz,,,,,35.9151001,-79.09719849,anonymous,EN,2,2,2,,2,2,2,2,,3,,26,5,,AV_tempted
8/20/21 16:40,8/20/21 16:43,0,208.107.177.162,100,194,1,8/20/21 16:43,R_3GjmrVYMIPUAubt,,,,,47.89770508,-97.03939819,anonymous,EN,2,2,2,2,,2,1,2,,2,,45,2,,AV_untempted
8/20/21 16:39,8/20/21 16:44,0,173.77.179.94,100,303,1,8/20/21 16:44,R_4ZKovh4ybr4B0kx,,,,,40.62860107,-73.93900299,anonymous,EN,2,2,2,,1,2,2,1,,1,,41,4,,AV_tempted
8/20/21 16:41,8/20/21 16:44,0,198.147.202.104,100,191,1,8/20/21 16:44,R_30ohnxLPCDf6y9S,,,,,39.61019897,-75.67469788,anonymous,EN,2,2,2,,1,2,2,1,,3,,41,3,,AV_tempted
8/20/21 16:43,8/20/21 16:44,0,73.70.46.63,100,62,1,8/20/21 16:44,R_1j8QZsTE91TKPvQ,,,,,37.34170532,-121.975296,anonymous,EN,2,2,2,,2,2,1,2,,3,,32,1,,AV_tempted
8/20/21 16:43,8/20/21 16:44,0,76.178.230.144,100,90,1,8/20/21 16:44,R_2Ec0ozCqtdrKDj0,,,,,46.68280029,-68.01689911,anonymous,EN,2,2,2,,1,3,2,1,,3,,50,1,,AV_tempted
8/20/21 16:41,8/20/21 16:45,0,174.80.9.133,100,223,1,8/20/21 16:45,R_RFFpurCLhUdDLup,,,,,34.75689697,-84.79350281,anonymous,EN,2,2,2,1,,3,1,2,,3,,42,3,,AV_untempted
8/20/21 16:44,8/20/21 16:46,0,67.4.33.222,100,105,1,8/20/21 16:46,R_26l0S5syEX0FJOf,,,,,44.85220337,-93.7786026,anonymous,EN,2,2,2,2,,3,1,2,,3,,50,2,,AV_untempted
8/20/21 16:45,8/20/21 16:46,0,63.225.16.154,100,84,1,8/20/21 16:46,R_125tH16VXEquaSs,,,,,39.76280212,-105.0262985,anonymous,EN,2,2,2,,1,2,3,2,,3,,37,4,,AV_tempted
8/20/21 16:45,8/20/21 16:46,0,98.30.159.158,100,73,1,8/20/21 16:46,R_2VlmMHmV70hbGoq,,,,,41.14450073,-84.57640076,anonymous,EN,2,2,2,,1,2,2,1,,3,,42,1,,AV_tempted
8/20/21 16:44,8/20/21 16:47,0,172.223.85.238,100,140,1,8/20/21 16:47,R_1mUluvSL0tZ3yNN,,,,,32.38160706,-96.8321991,anonymous,EN,2,2,2,1,,2,3,2,,3,,43,1,,AV_untempted
8/20/21 16:45,8/20/21 16:47,0,98.122.165.127,100,170,1,8/20/21 16:47,R_1NeH6IrFSqLsuxP,,,,,35.71780396,-78.84279633,anonymous,EN,2,2,2,,2,2,2,2,,3,,42,5,,AV_tempted
8/20/21 16:46,8/20/21 16:48,0,174.205.205.44,100,94,1,8/20/21 16:48,R_1OHrLpuZ5Wc5RDj,,,,,33.38749695,-111.8507004,anonymous,EN,2,2,2,1,,2,1,2,,5,,31,4,,AV_untempted
8/20/21 16:47,8/20/21 16:48,0,69.166.186.238,100,84,1,8/20/21 16:48,R_1dtUKAj4isJLKau,,,,,36.58180237,-87.41619873,anonymous,EN,2,2,2,2,,2,1,1,,4,,30,4,,AV_untempted
8/20/21 16:47,8/20/21 16:50,0,96.39.177.243,100,122,1,8/20/21 16:50,R_2QLm4qzfNM4drRa,,,,,42.1920929,-121.7232971,anonymous,EN,2,2,2,2,,2,1,2,,3,,69,4,,AV_untempted
8/20/21 16:48,8/20/21 16:51,0,97.102.123.129,100,191,1,8/20/21 16:51,R_27d3euzH7OWxH63,,,,,28.39430237,-81.3615036,anonymous,EN,2,2,2,2,,2,3,1,,1,,23,3,,AV_untempted
8/20/21 16:46,8/20/21 16:51,0,108.69.89.38,100,321,1,8/20/21 16:51,R_2ygumzglna3sxbZ,,,,,34.04089355,-84.0236969,anonymous,EN,2,2,2,2,,2,1,2,,2,,40,4,,AV_untempted
8/20/21 16:50,8/20/21 16:51,0,73.150.87.171,100,72,1,8/20/21 16:51,R_3ejWx0mCOkqqz38,,,,,40.51800537,-74.84529877,anonymous,EN,2,2,2,2,,2,1,2,,3,,66,3,,AV_untempted
8/20/21 16:49,8/20/21 16:51,0,72.227.92.144,100,121,1,8/20/21 16:51,R_3kKSJ7nlcnRQFVX,,,,,42.84440613,-78.81490326,anonymous,EN,2,2,2,,1,2,2,1,,1,,28,4,,AV_tempted
8/20/21 16:48,8/20/21 16:51,0,47.19.59.178,100,192,1,8/20/21 16:51,R_265cfOAHU19UdAI,,,,,40.91239929,-74.41130066,anonymous,EN,2,2,2,,2,2,2,2,,1,,35,4,,AV_tempted
8/20/21 16:52,8/20/21 16:55,0,12.188.52.245,100,155,1,8/20/21 16:55,R_2ZPMpn1weTLjZ6h,,,,,26.1374054,-80.16840363,anonymous,EN,2,2,2,1,,2,1,1,,4,,31,4,,AV_untempted
8/20/21 16:52,8/20/21 16:55,0,67.171.21.192,100,147,1,8/20/21 16:55,R_33DBJ9amp5jeuVS,,,,,47.31210327,-122.3661041,anonymous,EN,2,2,2,,2,2,2,2,,3,,29,4,,AV_tempted
8/20/21 16:56,8/20/21 16:56,0,73.234.189.199,100,9,1,8/20/21 16:56,R_2w7tDwIGojiNqqh,,,,,43.61709595,-72.96360016,anonymous,EN,1,,,,,,,,,,,,,,
8/20/21 16:54,8/20/21 16:57,0,173.94.88.112,100,173,1,8/20/21 16:57,R_2xwQzx7C399ZzWB,,,,,36.50019836,-80.61630249,anonymous,EN,2,2,2,1,,2,1,2,,1,,41,3,,AV_untempted
8/20/21 16:56,8/20/21 16:59,0,73.234.189.199,100,128,1,8/20/21 16:59,R_1ourXaJYCGnv9La,,,,,43.61709595,-72.96360016,anonymous,EN,2,2,2,,1,2,2,2,,5,,44,4,,AV_tempted
8/20/21 16:58,8/20/21 16:59,0,72.203.47.44,100,6,1,8/20/21 16:59,R_1q7BgBBEDMrg0AI,,,,,36.24729919,-115.2820969,anonymous,EN,1,,,,,,,,,,,,,,
8/20/21 16:57,8/20/21 16:59,0,172.85.17.71,100,134,1,8/20/21 16:59,R_pMiP2GNYs5pNhw5,,,,,33.55459595,-81.72100067,anonymous,EN,2,2,2,,1,2,2,2,,1,,22,1,,AV_tempted
8/20/21 16:58,8/20/21 17:00,0,159.116.253.73,100,98,1,8/20/21 17:00,R_264PaH8qERRO9ya,,,,,41.70880127,-83.6053009,anonymous,EN,2,2,2,1,,2,3,2,,3,,30,4,,AV_untempted
8/20/21 17:00,8/20/21 17:01,0,69.207.39.200,100,47,1,8/20/21 17:01,R_33pbzfGCYq4XOyZ,,,,,43.00369263,-78.84960175,anonymous,EN,2,2,2,,1,2,1,1,,3,,30,4,,AV_tempted
8/20/21 17:02,8/20/21 17:03,0,89.41.26.26,100,103,1,8/20/21 17:03,R_1C8u9fdXKgrFefL,,,,,34.0493927,-118.266098,anonymous,EN,2,2,2,2,,2,1,2,,1,,,3,,AV_untempted
8/20/21 17:02,8/20/21 17:04,0,38.96.15.210,100,71,1,8/20/21 17:04,R_1ozIRRfDsaTcVzl,,,,,32.84249878,-117.2483978,anonymous,EN,2,2,2,1,,3,3,1,,3,,46,4,,AV_untempted
8/20/21 17:03,8/20/21 17:05,0,76.17.6.151,100,135,1,8/20/21 17:05,R_DUgwQWm3XzuPAYN,,,,,33.78379822,-84.44550323,anonymous,EN,2,2,2,,2,1,2,2,,5,,33,3,,AV_tempted
8/20/21 16:53,8/20/21 17:05,0,209.58.148.129,100,751,1,8/20/21 17:05,R_2OGCQo2QrvVIQBL,,,,,32.790802,-96.83360291,anonymous,EN,2,2,2,2,,2,1,1,,3,,33,5,,AV_untempted
8/20/21 17:05,8/20/21 17:08,0,68.55.12.143,100,192,1,8/20/21 17:08,R_2AMUsotajbrbEFa,,,,,42.3914032,-83.14929962,anonymous,EN,2,2,2,1,,2,3,2,,3,,37,2,,AV_untempted
8/20/21 17:09,8/20/21 17:10,0,73.132.1.40,100,66,1,8/20/21 17:10,R_bp9MWad4Keyv7e9,,,,,38.81550598,-77.12049866,anonymous,EN,2,2,2,1,,1,1,2,,2,,,4,,AV_untempted
8/20/21 17:11,8/20/21 17:12,0,173.20.179.235,100,77,1,8/20/21 17:12,R_e3WpQfEEGMAznmp,,,,,41.40649414,-85.71839905,anonymous,EN,2,2,2,,1,2,2,2,,3,,29,5,,AV_tempted
8/20/21 17:05,8/20/21 17:13,0,73.133.126.205,100,440,1,8/20/21 17:13,R_Tph9wVhzXTbcDO9,,,,,39.26449585,-76.62239838,anonymous,EN,2,2,2,,1,3,2,1,,3,,36,4,,AV_tempted
8/20/21 17:13,8/20/21 17:14,0,76.178.34.93,100,80,1,8/20/21 17:14,R_1Nh7WKDBwqbPZS0,,,,,32.70930481,-114.4905014,anonymous,EN,2,2,2,2,,2,1,1,,3,,38,4,,AV_untempted
8/20/21 17:13,8/20/21 17:15,0,24.250.227.114,100,109,1,8/20/21 17:15,R_3qalXZrkEQCH6xB,,,,,29.16569519,-82.12729645,anonymous,EN,2,2,2,,1,2,2,2,,3,,52,3,,AV_tempted
8/20/21 17:14,8/20/21 17:16,0,172.58.44.84,100,93,1,8/20/21 17:16,R_8k2pVarjteSIeOt,,,,,47.60339355,-122.3414001,anonymous,EN,2,2,2,2,,2,1,1,,3,,35,4,,AV_untempted
8/20/21 17:09,8/20/21 17:17,0,72.209.155.199,100,451,1,8/20/21 17:17,R_1NqODp4JrzzN1wB,,,,,39.13290405,-95.70230103,anonymous,EN,2,2,2,,2,2,3,2,,3,,34,3,,AV_tempted
8/20/21 17:15,8/20/21 17:17,0,71.75.98.216,100,134,1,8/20/21 17:17,R_10Mp5kRPOhT6r4T,,,,,35.40100098,-80.8687973,anonymous,EN,2,2,2,,1,2,2,2,,3,,35,4,,AV_tempted
8/20/21 17:15,8/20/21 17:17,0,71.232.148.41,100,139,1,8/20/21 17:17,R_2v2DtERwXEnEjNS,,,,,41.37640381,-72.45400238,anonymous,EN,2,2,2,,1,3,3,2,,3,,22,1,,AV_tempted
8/20/21 17:20,8/20/21 17:21,0,45.26.92.109,100,82,1,8/20/21 17:21,R_xngNezZ7blfLQat,,,,,35.18409729,-89.8588028,anonymous,EN,2,2,2,1,,2,1,1,,3,,27,4,,AV_untempted
8/20/21 17:15,8/20/21 17:22,0,99.181.213.1,100,437,1,8/20/21 17:22,R_2YkQyL8A1HvU8KJ,,,,,35.74859619,-89.53530121,anonymous,EN,2,2,2,1,,3,1,2,,1,,22,3,,AV_untempted
8/20/21 17:20,8/20/21 17:22,0,108.198.62.149,100,140,1,8/20/21 17:22,R_2VyXazwezbiApUl,,,,,25.93809509,-80.31459808,anonymous,EN,2,2,2,1,,2,1,2,,4,,33,4,,AV_untempted
8/20/21 17:21,8/20/21 17:23,0,174.54.227.185,100,120,1,8/20/21 17:23,R_3Pz2wZUReWXghpL,,,,,39.74589539,-76.68589783,anonymous,EN,2,2,2,,1,3,2,2,,3,,35,1,,AV_tempted
8/20/21 17:19,8/20/21 17:24,0,73.14.17.225,100,264,1,8/20/21 17:24,R_1CqrcgbxY4Q4yEp,,,,,39.58920288,-105.1359024,anonymous,EN,2,2,2,,2,3,2,1,,4,,43,3,,AV_tempted
8/20/21 17:24,8/20/21 17:25,0,72.203.142.94,100,67,1,8/20/21 17:25,R_Uuaba2GhRpWaQ6Z,,,,,30.36079407,-91.09169769,anonymous,EN,2,2,2,,1,2,2,1,,3,,39,4,,AV_tempted
8/20/21 17:23,8/20/21 17:26,0,23.117.234.97,100,143,1,8/20/21 17:26,R_2E6p5qWG9Fyjd0O,,,,,36.84199524,-119.6577988,anonymous,EN,2,2,2,1,,2,2,2,,3,,39,4,,AV_untempted
8/20/21 17:28,8/20/21 17:29,0,24.28.71.125,100,58,1,8/20/21 17:29,R_2CIHyUW4xGVOfff,,,,,30.40319824,-97.75299835,anonymous,EN,2,2,2,2,,2,3,2,,1,,39,3,,AV_untempted
8/20/21 17:29,8/20/21 17:30,0,107.77.231.151,100,108,1,8/20/21 17:30,R_26mYqnEf9hFBIUN,,,,,33.97200012,-118.2420044,anonymous,EN,2,2,2,1,,2,1,1,,3,,30,2,,AV_untempted
8/20/21 17:29,8/20/21 17:31,0,198.37.254.223,100,86,1,8/20/21 17:31,R_3RwpTuOUVzPHTZf,,,,,38.2131958,-84.54550171,anonymous,EN,2,2,2,1,,2,3,2,,1,,37,4,,AV_untempted
8/20/21 17:28,8/20/21 17:32,0,74.97.178.247,100,221,1,8/20/21 17:32,R_2EA8ZgHwYfZkuOW,,,,,41.76890564,-71.47579956,anonymous,EN,2,2,2,,1,2,3,2,,3,,54,3,,AV_tempted
8/20/21 17:30,8/20/21 17:32,0,24.193.117.173,100,94,1,8/20/21 17:32,R_3oAOv3sduw0QdZM,,,,,40.66430664,-73.9763031,anonymous,EN,2,2,2,,2,2,3,2,,3,,36,4,,AV_tempted
8/20/21 17:30,8/20/21 17:33,0,24.15.25.124,100,184,1,8/20/21 17:33,R_1LHGgUnFU1hIxb1,,,,,42.35400391,-87.86750031,anonymous,EN,2,2,2,,1,2,2,2,,2,,46,5,,AV_tempted
8/20/21 17:31,8/20/21 17:33,0,72.179.252.23,100,123,1,8/20/21 17:33,R_1cRKV1uuewUGqUI,,,,,27.63569641,-99.59230042,anonymous,EN,2,2,2,1,,3,2,1,,3,,41,5,,AV_untempted
8/20/21 17:30,8/20/21 17:33,0,70.172.10.126,100,156,1,8/20/21 17:33,R_2ahHfU6LnuToJtj,,,,,33.31990051,-112.0675964,anonymous,EN,2,2,2,,2,3,1,2,,3,,42,1,,AV_tempted
8/20/21 17:30,8/20/21 17:33,0,50.89.78.175,100,204,1,8/20/21 17:33,R_2dN52U10KF6nV01,,,,,28.88510132,-81.30930328,anonymous,EN,2,2,2,2,,2,3,1,,3,,52,3,,AV_untempted
8/20/21 17:34,8/20/21 17:36,0,24.20.3.16,100,80,1,8/20/21 17:36,R_2zMTA9neev6Rlr1,,,,,44.0196991,-123.1007996,anonymous,EN,2,2,2,,1,2,2,1,,4,,32,4,,AV_tempted
8/20/21 17:35,8/20/21 17:37,0,47.7.149.96,100,135,1,8/20/21 17:37,R_2BwF9VntDrZLERd,,,,,35.68539429,-88.82810211,anonymous,EN,2,2,2,1,,2,1,2,,3,,50,4,,AV_untempted
8/20/21 17:36,8/20/21 17:39,0,64.82.153.62,100,192,1,8/20/21 17:39,R_307ZtZz6pPEhhAN,,,,,34.48330688,-89.00749969,anonymous,EN,2,2,2,,1,2,2,2,,1,,26,4,,AV_tempted
8/20/21 17:37,8/20/21 17:39,0,70.230.105.176,100,120,1,8/20/21 17:39,R_1FktBZbuDFylmg8,,,,,31.93840027,-106.4033966,anonymous,EN,2,2,2,1,,2,3,1,,3,,59,3,,AV_untempted
8/20/21 17:42,8/20/21 17:42,0,98.27.203.55,100,7,1,8/20/21 17:42,R_wOgMU1YFxSW8IP7,,,,,40.4835968,-81.43869781,anonymous,EN,1,,,,,,,,,,,,,,
8/20/21 17:43,8/20/21 17:43,0,98.27.203.55,100,25,1,8/20/21 17:43,R_AHXzbTGTkfbUE13,,,,,40.4835968,-81.43869781,anonymous,EN,2,2,1,,,,,,,,,,,,
8/20/21 17:40,8/20/21 17:43,0,162.192.209.190,100,160,1,8/20/21 17:43,R_117LG26urX85rF4,,,,,37.11369324,-93.28959656,anonymous,EN,2,2,2,1,,3,3,1,,3,,73,3,,AV_untempted
8/20/21 17:41,8/20/21 17:43,0,47.12.212.13,100,103,1,8/20/21 17:43,R_UFvn0GFrBG78pyx,,,,,44.66149902,-90.17900085,anonymous,EN,2,2,2,1,,2,3,1,,3,,44,4,,AV_untempted
8/20/21 17:39,8/20/21 17:43,0,66.30.237.148,100,237,1,8/20/21 17:43,R_x3frjZlV1yRauD7,,,,,41.68530273,-72.92960358,anonymous,EN,2,2,2,,2,2,2,2,,3,,39,1,,AV_tempted
8/20/21 17:41,8/20/21 17:45,0,24.59.161.31,100,189,1,8/20/21 17:45,R_24ldyysY14XdozQ,,,,,42.97160339,-76.22299957,anonymous,EN,2,2,2,,2,2,2,1,,3,,50,3,,AV_tempted
8/20/21 17:44,8/20/21 17:46,0,160.32.76.109,100,132,1,8/20/21 17:46,R_1GPkfnctz6VvNE6,,,,,41.686203,-86.17209625,anonymous,EN,2,2,2,,1,2,1,2,,1,,51,3,,AV_tempted
8/20/21 17:47,8/20/21 17:47,0,66.76.210.32,100,40,1,8/20/21 17:47,R_2S1ZLZ61rrjiYWT,,,,,38.81480408,-82.22899628,anonymous,EN,2,1,2,,,,,,,,,,,,
8/20/21 17:47,8/20/21 17:47,0,96.28.19.65,100,4,1,8/20/21 17:47,R_1g0VqML1RFcrZ2T,,,,,39.00549316,-84.6006012,anonymous,EN,1,,,,,,,,,,,,,,
8/20/21 17:47,8/20/21 17:49,0,69.181.52.35,100,140,1,8/20/21 17:49,R_1dFSQ1fIeNcXjYQ,,,,,37.72009277,-122.4413986,anonymous,EN,2,2,2,2,,3,1,2,,2,,29,4,,AV_untempted
8/20/21 17:49,8/20/21 17:51,0,66.175.134.202,100,147,1,8/20/21 17:51,R_2BboY6DFSrJdc8E,,,,,31.42829895,-90.85949707,anonymous,EN,2,2,2,1,,2,1,2,,1,,57,3,,AV_untempted
8/20/21 17:49,8/20/21 17:51,0,73.244.236.191,100,133,1,8/20/21 17:51,R_8dZWYa5E0cGu8O5,,,,,25.99200439,-80.27020264,anonymous,EN,2,2,2,1,,2,1,2,,2,,26,4,,AV_untempted
8/20/21 17:49,8/20/21 17:52,0,173.20.5.31,100,170,1,8/20/21 17:52,R_1mEJfLJ107IsA4L,,,,,33.39309692,-111.5767975,anonymous,EN,2,2,2,,2,3,2,1,,5,,40,3,,AV_tempted
8/20/21 17:50,8/20/21 17:53,0,24.242.192.126,100,149,1,8/20/21 17:53,R_1d9WddqDKR0saTR,,,,,29.97090149,-93.99729919,anonymous,EN,2,2,2,1,,1,2,1,,3,,36,4,,AV_untempted
8/20/21 17:51,8/20/21 17:53,0,75.36.200.220,100,105,1,8/20/21 17:53,R_1F5jxfj3ejEPczm,,,,,35.8973999,-83.94249725,anonymous,EN,2,2,2,,2,2,1,2,,3,,48,4,,AV_tempted
8/20/21 17:52,8/20/21 17:54,0,67.187.3.144,100,80,1,8/20/21 17:54,R_bdxCPdP6NYl5zZT,,,,,37.39230347,-77.56680298,anonymous,EN,2,2,2,,2,2,2,1,,4,,35,3,,AV_tempted
8/20/21 17:53,8/20/21 17:56,0,98.217.19.212,100,139,1,8/20/21 17:56,R_1pMW2KOCGogJhRC,,,,,42.08569336,-70.99900055,anonymous,EN,2,2,2,2,,2,1,2,,3,,46,3,,AV_untempted
8/20/21 17:51,8/20/21 17:57,0,174.246.85.193,100,302,1,8/20/21 17:57,R_donUPqw15DzrAjf,,,,,47.62950134,-122.3164978,anonymous,EN,2,2,2,2,,2,3,2,,3,,58,3,,AV_untempted
