StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,av_forced,av_unforced,human_unforced,human_forced,comp1,comp2,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,ses,ses_8_TEXT,FL_9_DO
7/27/21 18:54,7/27/21 18:55,0,24.207.213.90,100,64,1,7/27/21 18:55,R_3kaY23H9gCuXhLn,,,,,38.57530212,-90.26509857,anonymous,EN,2,2,2,,1,,,2,1,1,,3,,38,4,,AV_unforced
7/27/21 18:51,7/27/21 18:55,0,50.86.53.172,100,254,1,7/27/21 18:55,R_25NRGYmNOQLxMHS,,,,,32.31530762,-90.17369843,anonymous,EN,2,2,2,,,3,,1,2,2,,3,,54,4,,human_unforced
7/27/21 18:54,7/27/21 18:56,0,24.116.189.95,100,112,1,7/27/21 18:56,R_2cjy21qyotZNDkn,,,,,30.39390564,-89.03679657,anonymous,EN,2,2,2,,,2,,1,2,1,,1,,25,1,,human_unforced
7/27/21 18:55,7/27/21 18:56,0,73.37.143.103,100,54,1,7/27/21 18:56,R_5tNZ9GN9cbrmFnr,,,,,45.11839294,-93.34609985,anonymous,EN,2,2,2,2,,,,2,1,1,,3,,28,4,,AV_forced
7/27/21 18:50,7/27/21 18:56,0,24.196.10.93,100,354,1,7/27/21 18:56,R_SJKAaBSgDDctjCV,,,,,32.37359619,-86.1832962,anonymous,EN,2,2,2,,,3,,1,2,2,,5,,45,7,,human_unforced
7/27/21 18:56,7/27/21 18:56,0,208.98.186.14,100,47,1,7/27/21 18:56,R_2rC1AEpluWDodW7,,,,,42.11120605,-111.8532028,anonymous,EN,2,2,2,1,,,,2,1,2,,3,,42,4,,AV_forced
7/27/21 18:56,7/27/21 18:56,0,68.200.45.184,100,8,1,7/27/21 18:56,R_1GwcM6YTp7k7Eg5,,,,,28.83479309,-82.32620239,anonymous,EN,1,,,,,,,,,,,,,,,,
7/27/21 18:54,7/27/21 18:56,0,73.54.88.15,100,112,1,7/27/21 18:56,R_w0laQJIVoY2SKdz,,,,,26.69090271,-81.94830322,anonymous,EN,2,2,2,,,,1,1,1,2,,3,,59,4,,human_forced
7/27/21 18:55,7/27/21 18:57,0,69.145.154.70,100,109,1,7/27/21 18:57,R_oXAcJA2yKVRRcxX,,,,,46.85220337,-114.0214005,anonymous,EN,2,2,2,,,3,,1,2,1,,3,,48,3,,human_unforced
7/27/21 18:55,7/27/21 18:57,0,204.93.218.194,100,111,1,7/27/21 18:57,R_R2jh5aUfT34npQd,,,,,41.99839783,-87.71080017,anonymous,EN,2,2,2,,3,,,2,1,2,,3,,27,3,,AV_unforced
7/27/21 18:56,7/27/21 18:57,0,66.96.68.161,100,89,1,7/27/21 18:57,R_OiC92oAgTDPkkrD,,,,,46.25320435,-119.2863998,anonymous,EN,2,2,2,,,3,,1,2,2,,3,,30,4,,human_unforced
7/27/21 18:57,7/27/21 18:58,0,173.94.105.255,100,28,1,7/27/21 18:58,R_sL0Wv48i1oTpwgF,,,,,36.18249512,-79.81030273,anonymous,EN,2,2,2,,,,1,2,2,2,,3,,24,4,,human_forced
7/27/21 18:56,7/27/21 18:58,0,192.200.158.165,100,142,1,7/27/21 18:58,R_2ByXclk7gYurllA,,,,,33.44129944,-112.042099,anonymous,EN,2,2,2,,,,2,1,1,2,,3,,35,4,,human_forced
7/27/21 18:56,7/27/21 18:59,0,76.184.208.177,100,188,1,7/27/21 18:59,R_Zq2538M1GSurKqB,,,,,33.19090271,-96.61979675,anonymous,EN,2,2,2,2,,,,2,1,1,,3,,39,4,,AV_forced
7/27/21 18:58,7/27/21 18:59,0,12.157.152.154,100,60,1,7/27/21 18:59,R_yIlGgu3IxE2LWeZ,,,,,32.74040222,-117.135498,anonymous,EN,2,2,2,,3,,,2,2,1,,2,,30,4,,AV_unforced
7/27/21 19:00,7/27/21 19:00,0,98.187.18.108,100,5,1,7/27/21 19:00,R_3Mi1VYIF6bX4w47,,,,,41.706604,-72.57450104,anonymous,EN,1,,,,,,,,,,,,,,,,
7/27/21 18:59,7/27/21 19:00,0,99.145.233.166,100,94,1,7/27/21 19:00,R_XhyLZl7lYJiUPCN,,,,,32.74490356,-117.1650009,anonymous,EN,2,2,2,2,,,,2,1,1,,3,,34,3,,AV_forced
7/27/21 18:59,7/27/21 19:00,0,71.88.222.199,100,77,1,7/27/21 19:00,R_1pDOQMfLFx9zJ8J,,,,,36.33399963,-82.34390259,anonymous,EN,2,2,2,,,,2,1,1,3,,5,,26,4,,human_forced
7/27/21 18:59,7/27/21 19:01,0,47.185.32.221,100,69,1,7/27/21 19:01,R_2dWv6dWn6lZGVF5,,,,,32.92750549,-97.25119781,anonymous,EN,2,2,2,2,,,,2,1,2,,3,,61,3,,AV_forced
7/27/21 19:01,7/27/21 19:02,0,98.28.134.144,100,70,1,7/27/21 19:02,R_2Y9zZeAgsP6gNNG,,,,,39.2454071,-84.25370026,anonymous,EN,2,2,2,,,3,,1,2,1,,2,,38,5,,human_unforced
7/27/21 18:57,7/27/21 19:02,0,205.133.240.75,100,331,1,7/27/21 19:02,R_x47imRTxPIXgu4h,,,,,39.4250946,-81.46130371,anonymous,EN,2,2,2,,3,,,2,2,1,,3,,49,5,,AV_unforced
7/27/21 19:02,7/27/21 19:04,0,74.74.98.244,100,101,1,7/27/21 19:04,R_3foOacqTs99gLGS,,,,,42.1125946,-75.93049622,anonymous,EN,2,2,2,,3,,,2,2,1,,3,,39,4,,AV_unforced
7/27/21 19:03,7/27/21 19:04,0,24.140.74.33,100,55,1,7/27/21 19:04,R_RPnllVhaJfyLQiZ,,,,,40.81159973,-81.49729919,anonymous,EN,2,2,2,,,2,,1,2,1,,3,,22,3,,human_unforced
7/27/21 19:04,7/27/21 19:05,0,68.187.43.5,100,61,1,7/27/21 19:05,R_33rjecSNpGInGvm,,,,,32.74459839,-97.38420105,anonymous,EN,2,2,2,,2,,,2,2,1,,3,,33,3,,AV_unforced
7/27/21 19:04,7/27/21 19:05,0,70.118.75.114,100,83,1,7/27/21 19:05,R_2PzpMSlZLtcXqQL,,,,,31.83779907,-106.538002,anonymous,EN,2,2,2,2,,,,2,1,1,,4,,29,5,,AV_forced
7/27/21 19:05,7/27/21 19:06,0,23.28.43.94,100,64,1,7/27/21 19:06,R_2uDtBs22mtGuLCT,,,,,42.64019775,-85.29730225,anonymous,EN,2,2,2,,,3,,1,2,2,,3,,28,4,,human_unforced
7/27/21 19:05,7/27/21 19:07,0,108.237.183.66,100,110,1,7/27/21 19:07,R_1I5kcL6EltqPc8F,,,,,37.35119629,-121.8845978,anonymous,EN,2,2,2,2,,,,2,1,1,,3,,36,5,,AV_forced
7/27/21 19:06,7/27/21 19:07,0,67.187.174.192,100,67,1,7/27/21 19:07,R_3gOfrlsdF49uoln,,,,,38.68409729,-121.0675964,anonymous,EN,2,2,1,,,,,,,,,,,,,,
7/27/21 19:06,7/27/21 19:07,0,73.95.34.255,100,83,1,7/27/21 19:07,R_2f8vX5aSUEmgYhs,,,,,38.90719604,-104.7012024,anonymous,EN,2,2,2,,,,1,1,1,1,,5,,51,5,,human_forced
7/27/21 19:04,7/27/21 19:07,0,97.102.64.181,100,187,1,7/27/21 19:07,R_tEui6O7gcTSCrnz,,,,,28.03179932,-80.59580231,anonymous,EN,2,2,2,,1,,,2,2,2,,6,African American Latina,61,5,,AV_unforced
7/27/21 19:07,7/27/21 19:08,0,205.215.216.15,100,48,1,7/27/21 19:08,R_3Eo0NUYZAx4fJur,,,,,44.89619446,-93.10359955,anonymous,EN,2,2,2,2,,,,2,1,2,,3,,55,3,,AV_forced
7/27/21 19:07,7/27/21 19:08,0,71.239.96.29,100,53,1,7/27/21 19:08,R_1MM3LRKqsryIATP,,,,,42.11120605,-88.04389954,anonymous,EN,2,2,2,,3,,,2,2,1,,3,,30,4,,AV_unforced
7/27/21 19:08,7/27/21 19:09,0,73.140.210.86,100,49,1,7/27/21 19:09,R_Os964ocLVgIegSd,,,,,47.15800476,-122.5462036,anonymous,EN,2,2,2,,,,1,1,1,3,,5,,34,4,,human_forced
7/27/21 19:10,7/27/21 19:11,0,67.174.105.64,100,46,1,7/27/21 19:11,R_3O2HO8br3dXXt9p,,,,,40.53770447,-105.0546036,anonymous,EN,2,2,2,1,,,,,1,2,,3,,32,5,,AV_forced
7/27/21 19:10,7/27/21 19:11,0,68.60.109.238,100,83,1,7/27/21 19:11,R_3nTqgSp9NvsO6pd,,,,,42.19549561,-83.48940277,anonymous,EN,2,2,2,,2,,,2,1,2,,3,,24,4,,AV_unforced
7/27/21 19:11,7/27/21 19:11,0,50.239.98.149,100,5,1,7/27/21 19:11,R_vDACzldtiAoUmwp,,,,,44.78179932,-93.51650238,anonymous,EN,1,,,,,,,,,,,,,,,,
7/27/21 19:07,7/27/21 19:11,0,68.198.162.230,100,270,1,7/27/21 19:11,R_2VIUtyPaniL74pL,,,,,40.76060486,-72.98439789,anonymous,EN,2,2,2,,,3,,1,2,2,,5,,28,4,,human_unforced
7/27/21 19:07,7/27/21 19:11,0,107.130.5.76,100,283,1,7/27/21 19:11,R_ZxvqNGSCtLdmrHr,,,,,32.47790527,-86.43569946,anonymous,EN,2,2,2,,,3,,,2,2,,3,,27,3,,human_unforced
7/27/21 19:10,7/27/21 19:12,0,67.140.66.206,100,101,1,7/27/21 19:12,R_2VvWZmBbtj7N8Le,,,,,42.09300232,-79.2440033,anonymous,EN,2,2,2,,,,2,1,1,2,,3,,49,1,,human_forced
7/27/21 19:10,7/27/21 19:12,0,192.156.110.202,100,155,1,7/27/21 19:12,R_3prLhmUHQsA3Iof,,,,,37.75100708,-97.8219986,anonymous,EN,2,2,2,2,,,,2,1,1,,3,,42,4,,AV_forced
7/27/21 19:13,7/27/21 19:13,0,140.194.40.2,100,52,1,7/27/21 19:13,R_1HiOrXjJ2TDY5gA,,,,,30.35110474,-81.5059967,anonymous,EN,2,2,2,,2,,,2,2,1,,3,,34,5,,AV_unforced
7/27/21 19:11,7/27/21 19:14,0,104.58.76.199,100,126,1,7/27/21 19:14,R_6m95XAMqRb7PNgl,,,,,30.21589661,-93.35849762,anonymous,EN,2,2,2,,,1,,1,2,2,,3,,26,4,,human_unforced
7/27/21 19:12,7/27/21 19:14,0,97.87.97.208,100,98,1,7/27/21 19:14,R_e3g20u1Q91EwW3L,,,,,37.31750488,-89.54589844,anonymous,EN,2,2,2,,,,1,1,1,2,,3,,31,3,,human_forced
7/27/21 19:09,7/27/21 19:14,0,64.132.48.131,100,275,1,7/27/21 19:14,R_1GIARFrNzkSfXAF,,,,,43.11399841,-77.56890106,anonymous,EN,2,2,2,,,3,,1,1,2,,3,,26,3,,human_unforced
7/27/21 19:13,7/27/21 19:14,0,107.213.130.49,100,78,1,7/27/21 19:14,R_3EpckIdFPPVU63A,,,,,26.71650696,-80.06790161,anonymous,EN,2,2,2,2,,,,2,1,1,,3,,37,5,,AV_forced
7/27/21 19:13,7/27/21 19:15,0,108.91.186.152,100,86,1,7/27/21 19:15,R_3I022vNhKqYFbvI,,,,,43.04750061,-87.89640045,anonymous,EN,2,2,2,,,3,,2,2,1,,3,,22,4,,human_unforced
7/27/21 19:14,7/27/21 19:15,0,70.122.85.202,100,48,1,7/27/21 19:15,R_s4G2bzbbdEoKjCx,,,,,31.63980103,-97.09400177,anonymous,EN,2,2,2,2,,,,2,1,2,,3,,39,4,,AV_forced
7/27/21 19:13,7/27/21 19:15,0,40.134.129.10,100,140,1,7/27/21 19:15,R_3O05hj97iqVl9rU,,,,,35.8822937,-101.9680023,anonymous,EN,2,2,2,,3,,,2,2,2,,3,,42,4,,AV_unforced
7/27/21 19:16,7/27/21 19:17,0,71.81.0.218,100,56,1,7/27/21 19:17,R_3iIlg9CoPN2kVCI,,,,,34.86270142,-82.31860352,anonymous,EN,2,2,2,,,,2,1,1,2,,3,,43,4,,human_forced
7/27/21 19:16,7/27/21 19:17,0,67.10.19.5,100,73,1,7/27/21 19:17,R_2ZHMEwfvYoeMzpA,,,,,26.17480469,-98.18699646,anonymous,EN,2,2,2,,,2,,1,2,2,,4,,49,4,,human_unforced
7/27/21 19:18,7/27/21 19:18,0,208.64.152.2,100,4,1,7/27/21 19:18,R_1jOGw5D3Wc5XzEM,,,,,34.83050537,-87.65599823,anonymous,EN,1,,,,,,,,,,,,,,,,
7/27/21 19:17,7/27/21 19:18,0,68.55.27.217,100,89,1,7/27/21 19:18,R_2dEDpJiyUcvZq1C,,,,,42.64419556,-82.89849854,anonymous,EN,2,2,2,,,,2,1,1,2,,3,,52,3,,human_forced
7/27/21 19:17,7/27/21 19:18,0,73.17.14.96,100,94,1,7/27/21 19:18,R_3D8bpg7HuviyUnl,,,,,41.6026001,-72.97650146,anonymous,EN,2,2,2,,3,,,2,2,1,,3,,27,1,,AV_unforced
7/27/21 19:18,7/27/21 19:19,0,24.96.149.72,100,47,1,7/27/21 19:19,R_1HiCrlocOnyEnbo,,,,,34.70950317,-86.73609924,anonymous,EN,2,2,2,1,,,,2,1,2,,3,,22,3,,AV_forced
7/27/21 19:18,7/27/21 19:20,0,208.64.152.2,100,90,1,7/27/21 19:20,R_vUzYAWpECkzVHCF,,,,,34.83050537,-87.65599823,anonymous,EN,2,2,2,2,,,,2,1,2,,3,,29,5,,AV_forced
7/27/21 19:19,7/27/21 19:20,0,24.131.181.103,100,51,1,7/27/21 19:20,R_31GFfHnyad9VeJz,,,,,44.90060425,-92.92749786,anonymous,EN,2,2,2,,,1,,1,1,2,,3,,35,4,,human_unforced
7/27/21 19:19,7/27/21 19:20,0,67.241.91.235,100,73,1,7/27/21 19:20,R_sRuV3zLQc5q5qG5,,,,,44.66110229,-74.97080231,anonymous,EN,2,2,2,,2,,,2,2,1,,3,,58,4,,AV_unforced
7/27/21 19:21,7/27/21 19:21,0,23.228.142.8,100,5,1,7/27/21 19:21,R_10CcPXkMtPI4ety,,,,,39.01330566,-94.59159851,anonymous,EN,1,,,,,,,,,,,,,,,,
7/27/21 19:20,7/27/21 19:21,0,173.167.123.185,100,50,1,7/27/21 19:21,R_2UXEoqn4l4lS1Hz,,,,,37.75579834,-121.9526978,anonymous,EN,2,2,2,2,,,,2,1,1,,3,,38,4,,AV_forced
7/27/21 19:20,7/27/21 19:21,0,12.203.8.60,100,109,1,7/27/21 19:21,R_8es0ZE019mNM4Ex,,,,,31.66789246,-97.29869843,anonymous,EN,2,2,2,,,,2,1,1,2,,3,,35,4,,human_forced
7/27/21 19:22,7/27/21 19:23,0,72.83.230.119,100,73,1,7/27/21 19:23,R_1BV4VeHXftvPmGG,,,,,38.89759827,-77.5109024,anonymous,EN,2,2,2,,2,,,2,2,2,,3,,35,7,,AV_unforced
7/27/21 19:22,7/27/21 19:24,0,98.215.179.41,100,81,1,7/27/21 19:24,R_3qDV1p7onP9nuxX,,,,,41.49339294,-87.35479736,anonymous,EN,2,2,2,,,,2,1,1,2,,1,,36,4,,human_forced
7/27/21 19:24,7/27/21 19:25,0,24.106.196.194,100,69,1,7/27/21 19:25,R_1pW3fiftDsduSoJ,,,,,35.07369995,-78.88829803,anonymous,EN,2,2,2,,,,2,1,1,2,,3,,35,4,,human_forced
7/27/21 19:25,7/27/21 19:26,0,146.168.26.157,100,54,1,7/27/21 19:26,R_3mUMuVSpVPZE2qJ,,,,,40.94000244,-75.82089996,anonymous,EN,2,2,2,1,,,,2,1,2,,3,,48,4,,AV_forced
7/27/21 19:25,7/27/21 19:27,0,73.167.160.209,100,75,1,7/27/21 19:27,R_3Lb78ZLQHSI00Tg,,,,,41.53619385,-72.08329773,anonymous,EN,2,2,2,,,2,,,1,2,,3,,55,4,,human_unforced
7/27/21 19:26,7/27/21 19:27,0,72.49.146.62,100,56,1,7/27/21 19:27,R_2BflweM7fPsClxD,,,,,39.08050537,-84.4559021,anonymous,EN,2,2,2,,3,,,2,2,2,,3,,37,5,,AV_unforced
7/27/21 19:26,7/27/21 19:28,0,73.201.98.201,100,81,1,7/27/21 19:28,R_5irOuvymBtggz7j,,,,,39.42340088,-76.77619934,anonymous,EN,2,2,2,,,2,,1,2,1,,3,,34,4,,human_unforced
7/27/21 19:27,7/27/21 19:29,0,108.52.243.179,100,90,1,7/27/21 19:29,R_3QF9Oi2FdvjNo01,,,,,39.94760132,-75.1473999,anonymous,EN,2,2,2,,3,,,2,2,2,,1,,26,4,,AV_unforced
7/27/21 19:28,7/27/21 19:29,0,73.0.87.171,100,60,1,7/27/21 19:29,R_2rvVIhJP1kq8s3e,,,,,26.26809692,-80.209198,anonymous,EN,2,2,2,2,,,,2,1,1,,1,,32,4,,AV_forced
7/27/21 19:29,7/27/21 19:30,0,73.85.12.167,100,87,1,7/27/21 19:30,R_XNfo8nfaMQVrOXD,,,,,25.77029419,-80.2071991,anonymous,EN,2,2,2,,,,2,1,1,1,,4,,31,4,,human_forced
7/27/21 19:29,7/27/21 19:31,0,73.119.139.206,100,87,1,7/27/21 19:31,R_1KlrEMfyKvcSeAU,,,,,42.33880615,-71.07260132,anonymous,EN,2,2,2,,,3,,1,2,2,,3,,22,4,,human_unforced
7/27/21 19:29,7/27/21 19:31,0,172.58.44.125,100,123,1,7/27/21 19:31,R_2SlxUu4Ld7aGDoI,,,,,47.30119324,-122.206604,anonymous,EN,2,2,2,,1,,,2,2,2,,3,,55,4,,AV_unforced
7/27/21 19:31,7/27/21 19:31,0,173.174.250.194,100,4,1,7/27/21 19:31,R_XUqmvqErWcBreWR,,,,,29.35820007,-98.42900085,anonymous,EN,1,,,,,,,,,,,,,,,,
7/27/21 19:31,7/27/21 19:32,0,75.191.12.165,100,39,1,7/27/21 19:32,R_2QERDhucwRs0n6q,,,,,36.35740662,-78.39420319,anonymous,EN,2,1,2,,,,,,,,,,,,,,
7/27/21 19:31,7/27/21 19:32,0,72.198.112.165,100,70,1,7/27/21 19:32,R_2BsoyZMRMjoOeVc,,,,,35.62109375,-97.47570038,anonymous,EN,2,2,2,,,,2,1,1,1,,3,,58,5,,human_forced
7/27/21 19:31,7/27/21 19:32,0,104.190.173.154,100,59,1,7/27/21 19:32,R_3Evg4z6JWKd74Km,,,,,32.8618927,-97.34269714,anonymous,EN,2,2,2,,,,2,1,1,1,,4,,28,4,,human_forced
7/27/21 19:31,7/27/21 19:33,0,173.174.250.194,100,107,1,7/27/21 19:33,R_2QM4HW2cKD7ebbV,,,,,29.35820007,-98.42900085,anonymous,EN,2,2,2,2,,,,2,1,2,,4,,29,1,,AV_forced
7/27/21 19:33,7/27/21 19:34,0,74.133.6.11,100,68,1,7/27/21 19:34,R_3fltC3vJfM2qD33,,,,,40.18339539,-83.09120178,anonymous,EN,2,2,2,2,,,,2,1,1,,3,,20,3,,AV_forced
7/27/21 19:33,7/27/21 19:34,0,100.35.224.191,100,46,1,7/27/21 19:34,R_3fHtobgB9jCrXl7,,,,,40.71820068,-74.04759979,anonymous,EN,2,2,2,,,3,,1,2,2,,3,,28,5,,human_unforced
7/27/21 19:35,7/27/21 19:37,0,76.189.56.109,100,109,1,7/27/21 19:37,R_2Pd82NGuLS4irxp,,,,,41.11000061,-81.50039673,anonymous,EN,2,2,2,,3,,,2,2,1,,3,,36,4,,AV_unforced
7/27/21 19:35,7/27/21 19:37,0,167.187.101.177,100,112,1,7/27/21 19:37,R_2xRAiknOOHtl8YX,,,,,38.68769836,-77.8368988,anonymous,EN,2,2,2,2,,,,2,1,2,,3,,40,2,,AV_forced
7/27/21 19:36,7/27/21 19:37,0,40.142.173.193,100,94,1,7/27/21 19:37,R_bDXmJQ23d3PhN6N,,,,,32.29989624,-84.00589752,anonymous,EN,2,2,2,,2,,,2,2,1,,3,,28,4,,AV_unforced
7/27/21 19:36,7/27/21 19:38,0,73.224.214.66,100,113,1,7/27/21 19:38,R_2rIAqkPK3k2HsJn,,,,,31.28039551,-81.53050232,anonymous,EN,2,2,2,,,2,,1,2,2,,1,,40,5,,human_unforced
7/27/21 19:37,7/27/21 19:38,0,73.209.235.236,100,63,1,7/27/21 19:38,R_vBMLrAuGGgcmbnz,,,,,41.61720276,-87.84190369,anonymous,EN,2,2,2,2,,,,2,1,2,,3,,60,4,,AV_forced
7/27/21 19:37,7/27/21 19:38,0,104.5.188.224,100,41,1,7/27/21 19:38,R_2qqONO4SBXNnQUn,,,,,30.67010498,-81.46579742,anonymous,EN,2,2,2,,2,,,2,2,1,,3,,48,4,,AV_unforced
7/27/21 19:38,7/27/21 19:39,0,165.225.62.194,100,52,1,7/27/21 19:39,R_Pzcx0akNS9dO7hn,,,,,42.11239624,-87.97899628,anonymous,EN,2,2,2,,,,2,2,1,1,,3,,36,3,,human_forced
7/27/21 19:37,7/27/21 19:39,0,24.192.39.83,100,78,1,7/27/21 19:39,R_3I3OeAgO835aW9i,,,,,37.96060181,-87.53330231,anonymous,EN,2,2,2,,,1,,1,1,2,,3,,59,2,,human_unforced
7/27/21 19:39,7/27/21 19:40,0,50.242.46.225,100,57,1,7/27/21 19:40,R_1hZi6vHDpqsaIfa,,,,,37.38250732,-79.2181015,anonymous,EN,2,2,2,1,,,,2,1,1,,3,,43,4,,AV_forced
7/27/21 19:39,7/27/21 19:40,0,76.98.2.184,100,62,1,7/27/21 19:40,R_1d3OQf1lQXbsMm6,,,,,40.23629761,-75.29599762,anonymous,EN,2,2,2,,3,,,2,1,2,,3,,40,2,,AV_unforced
7/27/21 19:04,7/27/21 19:41,0,174.215.150.186,100,2212,1,7/27/21 19:41,R_2EACwv6LbNkINNd,,,,,33.6026001,-84.47689819,anonymous,EN,2,2,2,,3,,,2,2,2,,3,,35,3,,AV_unforced
7/27/21 19:39,7/27/21 19:41,0,38.133.255.62,100,78,1,7/27/21 19:41,R_AytZqKhV2AnS40x,,,,,36.77890015,-94.70400238,anonymous,EN,2,2,2,,,,2,1,1,2,,3,,43,4,,human_forced
7/27/21 19:40,7/27/21 19:41,0,172.75.65.233,100,64,1,7/27/21 19:41,R_u1vyE0mb4pR6D5v,,,,,34.11079407,-81.19499969,anonymous,EN,2,2,2,,,2,,1,2,2,,3,,20,1,,human_unforced
7/27/21 19:40,7/27/21 19:41,0,65.60.89.50,100,78,1,7/27/21 19:41,R_3dEXjwePPvCHYCa,,,,,33.67480469,-117.908905,anonymous,EN,2,2,2,,1,,,2,2,1,,3,,39,4,,AV_unforced
7/27/21 19:40,7/27/21 19:42,0,74.73.170.153,100,92,1,7/27/21 19:42,R_339zXfKe4d5C8nO,,,,,40.59309387,-73.79450226,anonymous,EN,2,2,2,,,3,,1,2,3,,4,,,4,,human_unforced
7/27/21 19:41,7/27/21 19:42,0,67.214.158.112,100,45,1,7/27/21 19:42,R_23t8uIV7iDylvup,,,,,40.74940491,-73.96640015,anonymous,EN,2,1,2,,,,,,,,,,,,,,
7/27/21 19:40,7/27/21 19:42,0,50.83.104.14,100,108,1,7/27/21 19:42,R_1rIHeMyj6JUsWl3,,,,,42.04049683,-92.91269684,anonymous,EN,2,2,2,2,,,,2,1,2,,3,,92,1,,AV_forced
7/27/21 19:41,7/27/21 19:42,0,73.123.168.141,100,49,1,7/27/21 19:42,R_Y93yt0BbmB6hRe1,,,,,42.45320129,-71.14279938,anonymous,EN,2,2,2,,,2,,1,1,1,,3,,34,4,,human_unforced
7/27/21 19:41,7/27/21 19:42,0,172.58.31.81,100,83,1,7/27/21 19:42,R_V4Q4UCiqU0dTfpf,,,,,34.12109375,-117.436203,anonymous,EN,2,2,2,2,,,,2,1,2,,5,,27,3,,AV_forced
7/27/21 19:42,7/27/21 19:42,0,172.220.187.235,100,8,1,7/27/21 19:42,R_3L5UdJTAbR5MUqU,,,,,34.89660645,-82.26889801,anonymous,EN,1,,,,,,,,,,,,,,,,
7/27/21 19:42,7/27/21 19:43,0,165.139.70.10,100,49,1,7/27/21 19:43,R_vYmNGGb7bVmaeoV,,,,,38.77149963,-87.32219696,anonymous,EN,2,2,2,,,,1,1,1,1,,3,,26,3,,human_forced
7/27/21 19:42,7/27/21 19:43,0,24.12.18.167,100,69,1,7/27/21 19:43,R_DLUgnIP6nGM1QK5,,,,,41.7467041,-87.72070313,anonymous,EN,2,2,2,,,,1,1,1,1,,1,,32,3,,human_forced
7/27/21 19:42,7/27/21 19:43,0,45.26.9.36,100,100,1,7/27/21 19:43,R_1hNnasRrbBfbd54,,,,,33.79200745,-84.20490265,anonymous,EN,2,2,2,1,,,,2,1,1,,3,,52,3,,AV_forced
7/27/21 19:42,7/27/21 19:44,0,68.34.96.108,100,127,1,7/27/21 19:44,R_1GIGW97YyIJTrWU,,,,,43.07609558,-83.84729767,anonymous,EN,2,2,2,,3,,,2,2,2,,3,,33,2,,AV_unforced
7/27/21 19:43,7/27/21 19:44,0,68.97.236.166,100,82,1,7/27/21 19:44,R_sp3RL4bnMhHkpeV,,,,,35.38819885,-97.72609711,anonymous,EN,2,2,2,,,2,,1,1,2,,3,,71,2,,human_unforced
7/27/21 19:43,7/27/21 19:45,0,97.124.89.236,100,113,1,7/27/21 19:45,R_6utYWpVSUXyzASB,,,,,33.50379944,-112.0252991,anonymous,EN,2,2,2,,3,,,2,2,1,,3,,64,5,,AV_unforced
7/27/21 19:44,7/27/21 19:45,0,98.237.57.238,100,67,1,7/27/21 19:45,R_PCLwxlFdOPVgPcd,,,,,40.30619812,-76.88410187,anonymous,EN,2,2,2,,,2,,1,2,1,,3,,24,3,,human_unforced
7/27/21 19:45,7/27/21 19:46,0,68.56.68.115,100,48,1,7/27/21 19:46,R_vNr4C1oxIE8GyKl,,,,,42.97329712,-85.72859955,anonymous,EN,2,2,2,,,,1,1,1,2,,3,,27,1,,human_forced
7/27/21 19:46,7/27/21 19:49,0,192.200.158.110,100,206,1,7/27/21 19:49,R_Od7a2yLOBWZ4fTP,,,,,33.44129944,-112.042099,anonymous,EN,2,2,2,1,,,,2,1,1,,1,,31,4,,AV_forced
7/27/21 19:37,7/27/21 19:51,0,76.182.71.227,100,855,1,7/27/21 19:51,R_5nVtrrJrViNiuoF,,,,,35.71090698,-78.65940094,anonymous,EN,2,2,2,,3,,,2,2,2,,3,,43,4,,AV_unforced
7/27/21 19:50,7/27/21 19:52,0,69.135.63.26,100,133,1,7/27/21 19:52,R_20VuzKgiOCvH9Zq,,,,,39.97039795,-82.9701004,anonymous,EN,2,2,2,,,3,,1,1,1,,1,,52,4,,human_unforced
7/27/21 19:51,7/27/21 19:52,0,157.131.92.110,100,72,1,7/27/21 19:52,R_3MEWd2gh2ACio6M,,,,,37.89190674,-122.2635956,anonymous,EN,2,2,2,,,3,,1,2,1,,2,,23,4,,human_unforced
7/27/21 19:53,7/27/21 19:54,0,45.47.245.195,100,48,1,7/27/21 19:54,R_1imU4Antrn1ErYv,,,,,42.14709473,-75.88159943,anonymous,EN,2,2,2,,3,,,2,1,1,,3,,32,3,,AV_unforced
7/27/21 19:53,7/27/21 19:54,0,67.190.252.236,100,87,1,7/27/21 19:54,R_3MtDfVOBAUp3IDO,,,,,30.11720276,-81.41190338,anonymous,EN,2,2,2,1,,,,2,1,1,,3,,19,3,,AV_forced
7/27/21 19:53,7/27/21 19:54,0,71.245.8.140,100,84,1,7/27/21 19:54,R_2ZZyneaNSrXcSxP,,,,,40.79559326,-77.04270172,anonymous,EN,2,2,2,,,,1,1,1,2,,3,,32,1,,human_forced
7/27/21 19:55,7/27/21 19:55,0,47.153.246.4,100,33,1,7/27/21 19:55,R_2qfr4lrNs9JGKby,,,,,34.48019409,-117.4093018,anonymous,EN,2,2,2,2,,,,2,1,2,,4,,23,3,,AV_forced
